21.3916 24.5421 1.11518e-12 0.9156010688857406 0.019408884664359118 0.0005740759339299485 0.0149838591079467 0.012350382897828154 0.0464415610036048
30.2671 24.1185 2.95732e-12 0.8623280537784209 0.04306703366561616 0.0012433284189739358 0.03348136150298243 0.027466828074067057 0.04697834525854489
41.529 23.6142 9.44513e-12 0.7974384682900076 0.07096810737385298 0.0020373250553459826 0.03965853302177948 0.06241025798480275 0.0461917411406
53.5924 23.2106 2.39254e-11 0.6886906801976143 0.11621749270649602 0.0033576784505170237 0.11540036948180596 0.05754553737868542 0.0418124670851898
60.542 23.07 3.30694e-11 0.5866329597755024 0.15665267588767864 0.004945871409822979 0.1220711594404495 0.11863595952753907 0.03639890654199956
69.3731 22.7396 7.07658e-11 0.5065526002673608 0.1791317274728753 0.00577941604560395 0.20278863518818413 0.0979401066616925 0.03218560378035718
80.5318 22.2922 1.9828e-10 0.29362366350615293 0.1893675610248134 0.00967223118821868 0.2540155335888642 0.2481157958442606 0.01913632237240266
91.1144 21.3961 1.56091e-09 0.05322177447770852 0.08800507396326501 0.015342652683370598 0.3804306462255992 0.44668238399395227 0.003540652568053251
97.6469 21.0313 3.61529e-09 0.027174196260880874 0.19621136893582536 0.01496209156111958 0.40408376644750493 0.3423349164244086 0.0018284342334916426
99.1754 20.9334 4.5295e-09 0.024290319019759355 0.2245678330941605 0.01353171431725356 0.33003201236339547 0.3927585826250138 0.0016385318467822057
