point gtd gtdp M1 M2 mu l1 l2 l3 mG log10(tau[s]) Gtot BGnu2b BZnu BWele BWmuo BWtau BGnu3b BZnuLep BZnuPar BWeleLep BWelePar BWmuLep BWmuPar BwtauLep BWtauPar TotBr1 TotBr2
0 0.0245807 0.0132014 341.777 357.575 397.831 0.00207824 -0.0121949 0.00943265 0.0283132 36.1194 2.95159e-24 0.9927801625564526 1.1831013114965154e-05 2.601543574818996e-07 0.0 0.0 0.007335978235459532 5.6578318804441e-06 6.173181234521055e-06 6.503850467036411e-08 1.951158528115355e-07 0.0 0.0 0.0 0.0 0.004408844046768013 0.002927130800687087 1.0001282319593845 1.00012822857138
1 0.0271907 0.0149316 755.861 764.932 791.955 0.00536546 -0.0323227 0.0242145 33.2242 24.6798 8.12152e-13 0.000686780307134625 0.41783311498340214 0.010481166087136399 0.38037460967897635 0.21347481752184322 3.811109250485131e-05 0.12305455136476917 0.29477856361863297 0.003493717924723451 0.006987448162412947 0.1267915365596588 0.2535830731193176 0.07115823146406092 0.14231695544676365 1.787768792048779e-05 2.023328145470306e-05 1.0228885996709975 1.0228889689368492
2 0.0147219 0.00817454 1086.52 1103.41 1135.74 0.0175698 0.0806574 -0.0994181 1.12722 31.5811 1.01941e-19 0.7805465906749983 0.14094034784826517 0.002959260748864539 0.06236470115066558 0.0 0.020206001510677744 0.05434368899657645 0.08659656075573126 0.0011837042995458157 0.0017755564493187235 0.024945900079457725 0.037418801071207854 0.0 0.0 0.00957391039915245 0.010632032253950815 1.0070169019334714 1.0070167449799394
3 0.033623 0.0184213 699.819 718.411 768.841 0.0042457 -0.0242014 0.0183455 0.117216 34.5452 1.10735e-22 0.9865896058156861 0.0007464288616968439 2.2037838081907258e-05 0.0005728514019957557 0.0 0.013367408678376304 0.00035695760148101325 0.00038947126021583056 8.815153293899851e-06 1.322273897141825e-05 0.00014321307626315077 0.0004296383257326049 0.0 0.0 0.006687551361358198 0.006679848286449633 1.001298332595837 1.0012983236194517
4 0.0401258 0.0213487 250.972 259.244 330.471 0.000930522 -0.00511977 0.00399499 1.19811 32.7612 6.73391e-21 0.0035953257468543534 0.6527173662849667 0.014885408328890643 0.4506178431253165 0.0 9.449576843171352e-05 0.2516591400835473 0.40105971122275175 0.005954163331556258 0.00893125984754771 0.18024743425439305 0.2703704088709234 0.0 0.0 4.480502412417154e-05 4.969074430754198e-05 1.1219104392544599 1.1219119391260055
5 0.0870355 0.0479032 930.293 947.841 1012.02 0.00238943 -0.0139197 0.0109446 0.477201 32.9338 4.52504e-21 0.9336050068065697 0.03634686102222301 0.0007384531407457171 0.025060772943443593 0.0 0.019093996959142902 0.014014749040892456 0.022332178279087036 0.0002953808143132436 0.00044307232643247353 0.010024287078125275 0.015036441666813994 0.0 0.0 0.008974793592984812 0.010119203366158088 1.014845090872125 1.0148451129713771
6 0.0254432 0.0136877 359.366 379.497 439.986 0.00235373 -0.0129999 0.0108008 0.7273 31.5578 1.07555e-19 0.9730556459485844 0.005180177583561899 0.0001118785737529636 0.0034128306447863883 0.0 0.022448886616149875 0.0019973408953558643 0.0031828366882060343 4.47515224768723e-05 6.712733020315187e-05 0.0013651341174282926 0.002047696527358096 0.0 0.0 0.010584259216214961 0.011864627399934918 1.0042094193668356 1.0042094196457625
7 0.0342062 0.0184115 358.402 369.464 429.719 -0.00164468 0.009309 -0.00761512 0.408844 33.3737 1.64356e-21 0.9591070602837743 0.018256954416023752 0.00038061768356494437 0.012193591958918447 0.0 0.018734332789797758 0.007039475285356179 0.011217479130667576 0.00015224695173890823 0.00022837073182603617 0.004877442867920855 0.007316191681471927 0.0 0.0 0.008806736596169292 0.009927596193628466 1.0086725571320792 1.0086725997225536
8 0.0605917 0.0321338 218.655 234.987 300.288 -0.000531034 0.00286773 -0.00240465 0.865665 31.0575 3.40335e-19 0.9751891518650742 0.002333089455977199 5.222236913629218e-05 0.0015229641382755227 0.0 0.023582646510056267 0.0008995489738052214 0.0014335404821719775 2.0889006420144858e-05 3.133353901303128e-05 0.0006091850676539293 0.0009137790706215934 0.0 0.0 0.011139935651637357 0.01244271085841891 1.0026800743385194 1.002680074514816
9 0.0187227 0.0103235 888.962 902.495 980.947 -0.0105564 0.06062 -0.0487944 0.0652132 35.6105 9.52753e-24 0.9895555301321539 0.0005777415552614371 1.286293509440537e-05 0.0 0.0 0.010870918275775568 0.00027628671859338146 0.0003014537870780779 3.2157232777015657e-06 9.647169833104698e-06 0.0 0.0 0.0 0.0 0.0057526137414419054 0.005118252054834778 1.0010170528982854 1.0010169993272129
10 0.0176581 0.00966196 621.394 636.962 694.129 -0.00673432 0.0378645 -0.0300426 10.1579 27.3771 1.63046e-15 0.03681697189750132 0.40675576217754494 0.011104534916526623 0.3510567569888252 0.220997755234719 0.0015798792978668596 0.11995142475129718 0.28680433742624784 0.00370150755001656 0.007403002833556173 0.11701912343755749 0.23403763355126772 0.07366571397029059 0.14733204126442845 0.0007474025735068631 0.000832470591121524 1.028311660512984 1.0283116298467916
11 0.0199498 0.0110388 1008.51 1027.88 1101.84 -0.0121792 -0.0579952 0.0651773 5.33028 28.5672 1.05263e-16 0.08421544132316199 0.3473566210349316 0.011405622108433164 0.2586217379326069 0.32664278996418494 0.0030971091456637187 0.1222727834091751 0.22508383762575643 0.0038018677028015544 0.007603735405603109 0.08620721431082146 0.17241480862221295 0.10888061332091999 0.21776217664326497 0.0014710582065873099 0.0016260509390764086 1.031339321508982 1.0313395875093814
